id,name,disruption_mean,confidence
mn0000024721,Skaila Kanga,0.24856710568364396,0.7514
mn0000024761,Terrence Dixon,0.699396820321036,0.9961
mn0000024800,Anal Cunt,-0.010301019939116819,0.9394
mn0000024944,Amy Grant,0.02347365072582954,0.9976
mn0000025047,The Angels,0.7252486728597364,0.9972
mn0000025052,Super Rail Band,0.0018403228580282907,0.6349
mn0000025134,Slapshot,0.2404516008093805,0.741
mn0000025243,Team Dresch,0.007467225809646687,0.9683
mn0000025321,Slow Children,0.2499068431639491,0.7483
mn0000025335,Trina,-0.02635135403226438,0.9387
mn0000025394,Trio,0.0026971598039344895,0.7542
mn0000025451,Tex Logan,0.06306603613443833,0.7486
mn0000025462,Tricky,0.005138715086296558,0.981
mn0000025475,Shirley Murdock,0.5019020654652752,0.9384
mn0000025597,Andrés Calamaro,0.39621411873768747,0.875
mn0000025767,The Skillet Lickers,0.3994302906224259,0.8765
mn0000025778,Slave,0.011969364714252967,0.9637
mn0000025857,Shep Pettibone,3.4569185414017923e-4,0.5059
mn0000025899,Technotronic,0.6255357959534561,0.9846
mn0000026023,The Apples in Stereo,-3.789454774381677e-4,0.5965
mn0000026098,Thanksgiving,7.919358733987968e-4,0.7457
mn0000026164,Sleater-Kinney,-0.004017714700762768,0.8722
mn0000026193,Andrew Bird,0.011082272227896919,0.9999
mn0000026250,Paul Simonon,0.2520792198967548,0.7528
mn0000026304,That Petrol Emotion,3.6079180201981624e-4,0.7421
mn0000026350,Wolfgang Amadeus Mozart,0.6662069301529492,1
mn0000026367,Skid Row,-0.0037867690678696606,0.8631
mn0000026398,John Kander,0.24780636967757005,0.7488
mn0000026431,Ted Beard,0.245233438445686,0.746
mn0000026432,Skids,0.404048555815114,0.8751
mn0000026437,Trio Matamoros,0.25972536407709446,0.7572
mn0000026487,Trio Nordestino,0.24782834008442128,0.7479
mn0000026504,Slum Village,0.014602680225482301,0.909
mn0000026510,Terry Allen,-6.26066249303184e-4,0.6872
mn0000026520,Stereolab,0.009336340638279397,0.9743
mn0000026577,Terry Scott Taylor,6.19481578905023e-4,0.7502
mn0000026733,Ted Leo,0.0010638421567075325,0.7511
mn0000026803,Shemekia Copeland,0.2524877922513288,0.75
mn0000026825,Paula Cole,0.7691271627199885,0.9992
mn0000026837,Ted Weems,0.25534448759485734,0.7593
mn0000026904,Paul McCandless,0.07553241478302705,0.7448
mn0000026952,Smokie Norful,0.001576569154355897,0.7524
mn0000027116,The 2 Live Crew,0.04790754621652813,0.9976
mn0000027136,Paulina Rubio,4.342226460430657e-5,0.5081
mn0000027372,Sleepy LaBeef,-4.056149713232374e-5,0.5066
mn0000027545,Sleepwalker,0.24647298383356145,0.7491
mn0000027675,Andy Fusco,0.25018152785719083,0.7504
mn0000027864,Andre Williams,8.082819255740877e-5,0.5098
mn0000027901,Shirley Manson,0.06987423268055948,0.8672
mn0000027916,Terry Callier,0.003498987551846196,0.8817
mn0000028002,Shinedown,-0.003305454133546324,0.7541
mn0000028015,Paul Quinichette,-0.009328870868916456,0.7497
mn0000028034,Steve Coleman,-0.003993065438592723,0.7437
mn0000028053,Steve Allen,0.4970576136151716,0.9346
mn0000028105,Smut Peddlers,0.0277157729448157,0.7484
mn0000028166,Slim Harpo,-0.04290850359441882,1
mn0000028242,"Steve ""Silk"" Hurley",0.01169900321391666,0.8723
mn0000028316,Slim Smith,0.0142235008669107,0.8776
mn0000028406,Slim Thug,-0.004914600486864591,0.6908
mn0000028432,Sneaker Pimps,-0.005171535454534204,0.9688
mn0000028458,"Terry Lee Brown, Jr.",0.398393194251185,0.8738
mn0000028464,Paul Robeson,0.7711876746567958,0.9999
mn0000028619,Steve Arrington,0.24685513819718358,0.748
mn0000028646,Shorty Rogers,0.001913822755230438,0.6805
mn0000028692,Terry Gibbs,0.07217627014060365,0.8821
mn0000028772,The 5th Dimension,-9.792101709447715e-4,0.7092
mn0000028785,Lydia Kavina,0.25123121760866346,0.7517
mn0000028857,Snooky Young,-0.0017874154997074905,0.7459
mn0000028924,Slime,0.25064757630376744,0.7541
mn0000028947,Ted Leo & the Pharmacists,7.804985880383137e-4,0.75
mn0000028952,Triple C,0.24877205937830357,0.7463
mn0000029067,The Action,-9.240953264651938e-4,0.7116
mn0000029084,The Adicts,0.5013678795077727,0.9379
mn0000029086,Snoop Dogg,-0.03085611976746801,0.9963
mn0000029101,Paul Lovens,-0.008434120242879557,0.747
mn0000029115,Ted Lewis,0.2534825046686233,0.751
mn0000029145,Tristania,0.40388475332918633,0.8801
mn0000029334,Slim Whitman,-0.004710315602463011,0.8761
mn0000029388,Peanut Butter Wolf,0.033139434424259415,0.9367
mn0000029600,Smash Mouth,0.001563133483983246,0.7506
mn0000029604,Shocking Blue,0.009162351361312394,0.9386
mn0000029609,Paul Weston,0.2502227761461133,0.7496
mn0000029629,The Aggrovators,0.24457363283461267,0.7457
mn0000029650,Sheriff,0.25167340828790924,0.7506
mn0000029758,Smiley Lewis,0.6705575736165453,0.9929
mn0000029759,Andreas Dorau,0.40635515552049084,0.8796
mn0000029791,Paul Weller,-3.7151111151612033e-4,0.5891
mn0000029808,Tesla,0.0019116894522433821,0.9371
mn0000029867,Shirley Bassey,0.01978992850043397,0.9978
mn0000029884,Paul McCartney,0.06465016559222346,1
mn0000029909,Terry Reid,-9.839897817450775e-4,0.6925
mn0000029978,Sloan,2.9840233458957433e-4,0.6031
mn0000030000,Small Factory,0.014057004209777511,0.7492
mn0000030088,Triumvirat,0.3958179826400527,0.8703
mn0000030127,Super Lover Cee & Casanova Rud,0.259008138606668,0.761
mn0000030241,Andy Griffith,-0.08269625174284026,0.746
mn0000030250,André Previn,0.043916274657141895,0.747
mn0000030431,Slowdive,-9.556774377591992e-4,0.5945
mn0000030644,Test Dept.,0.248151613041741,0.7478
mn0000030652,Test Department,0.5066480158747584,0.9427
mn0000030658,Tetsu Inoue,0.0013260495460353727,0.7509
mn0000030664,Tex Beneke,0.25252247568440755,0.7519
mn0000030752,Terri Hendrix,0.06675163697575791,0.753
mn0000030766,Steve Riley & the Mamou Playboys,0.25088762050981955,0.7501
mn0000030821,The Sons of the Pioneers,0.025422142690830894,0.8523
mn0000030921,Teste,0.4001722863397409,0.8773
mn0000030925,Shirley Horn,-0.008491112435306225,0.9398
mn0000030928,Tevin Campbell,-0.009306449867085068,0.9862
mn0000030935,Angry Samoans,0.6258095647204702,0.9858
mn0000030948,Bartlebees,0.2551097974923646,0.7534
mn0000030994,The Basement Wall,0.2483054765614943,0.7505
mn0000031022,Jim Morrison,0.0015096343686707586,0.7213
mn0000031067,Solomon Burke,-0.007292997723825526,0.8936
mn0000031173,Andy Summers,0.25836414896546417,0.7491
mn0000031181,Herbert von Karajan,0.5729329572703632,0.9649
mn0000031211,Solitude Aeturnus,0.0026061953087765165,0.7545
mn0000031257,Charles Neidich,0.2459193162887923,0.7476
mn0000031263,Andraé Crouch,0.0041574760361507,0.59
mn0000031274,Alan Parsons,-0.002003359498241539,0.9717
mn0000031324,Sodom,0.0030116834988656626,0.8143
mn0000031339,Thandiswa Mazwai,0.2524485242031819,0.7511
mn0000031380,Paula Abdul,-0.01628737038217039,0.9828
mn0000031441,Paul Winter,0.7671335247353793,0.9998
mn0000031442,Anastacia,-0.005244457888082961,0.8746
mn0000031476,Shorty Baker,0.24843319002939793,0.7491
mn0000031556,Supergrass,-0.003548101721132604,0.9894
mn0000031603,Thalia Zedek,0.5670077541890256,0.9652
mn0000031606,Smog,1.679850659527072e-5,0.5006
mn0000031646,Jerome Kern,0.12782808482604424,0.9989
mn0000031653,Som Imaginário,6.672007602473448e-4,0.7417
mn0000031685,Paul Simon,-0.0016085439050875785,0.6493
mn0000031697,Andy Gibb,0.2546440336474379,0.754
mn0000031717,Sven Väth,0.7253697586686457,0.9976
mn0000031769,that dog.,0.0014332938271014472,0.6298
mn0000031806,Kirill Kondrashin,0.249874686484857,0.7528
mn0000031908,Texas Alexander,0.5019571454780948,0.941
mn0000031971,The Beat,0.5748190018984811,0.9701
mn0000032045,Software,0.028511263105936484,0.9695
mn0000032071,Shirley Caesar,-0.055161703334386795,0.9594
mn0000032089,Shirley Scott,-0.04735627656689701,0.8752
mn0000032110,Steve French,0.2511379660868605,0.7506
mn0000032116,Emma Kirkby,0.25394109001112614,0.7519
mn0000032152,Steve Gorn,0.24250070869179835,0.7398
mn0000032176,Texas Is the Reason,0.5005872681633994,1
mn0000032196,Slumber Party,8.513543242509715e-4,0.6904
mn0000032337,Andrea Echeverri,0.25074551343295576,0.7529
mn0000032353,Paula Frazer,0.24910936864165906,0.7491
mn0000032366,Steve Goodman,-1.2318350189446126e-4,0.5061
mn0000032401,Triumph,0.014459159080146798,0.9397
mn0000032433,Texas,0.0026189630838929986,0.984
mn0000032775,Anne-Sophie Mutter,0.24997494281504862,0.7515
mn0000032807,Son Seals,-1.7137131999037916e-4,0.5025
mn0000032836,Sly Dunbar,0.5056034261563829,0.9398
mn0000032938,The Beatnigs,0.25205455452842784,0.751
mn0000032971,The Beautiful South,-0.001145372092356888,0.8539
mn0000033010,Paulina Alvarez,0.24605643815866637,0.7464
mn0000033027,Soraya,0.2484742012139518,0.7446
mn0000033078,Art of Trance,-0.012821182211988452,0.8766
mn0000033124,Texas Ruby,0.25373595814694344,0.7512
mn0000033161,Sly & the Family Stone,-0.018891260160149605,1
mn0000033174,Shizuo,0.25072484931955025,0.7532
mn0000033213,Small Brown Bike,0.39840439969823416,0.8725
mn0000033234,Sidney Bechet,0.09831643211601274,0.9787
mn0000033275,Sidsel Endresen,0.2519448521824474,0.7518
mn0000033281,Superpitcher,0.25023231308128313,0.7476
mn0000033302,Slovenly,0.2527587840518706,0.7599
mn0000033316,Andy Kim,0.2485591161047575,0.7462
mn0000033359,Swag,0.24716583015915758,0.7519
mn0000033422,Andy Cutting,0.25127291612110153,0.7504
mn0000033522,Suprême NTM,0.39681876774575836,0.8734
mn0000033560,Suzi Quatro,0.0027948666637812375,0.6954
mn0000033580,Super Cat,0.7244751358870983,0.9979
mn0000033609,Shlomo Carlebach,0.49558883550360167,0.9325
mn0000033666,Supertramp,8.412654700208565e-4,0.736
mn0000033680,Tex Ritter,0.814713073615904,0.9999
mn0000033738,Sonic Boom,-1.2620324522070408e-5,0.504
mn0000033851,The Apartments,0.004756028605892852,0.751
mn0000034041,Paulo Moura,0.3971962939735293,0.8774
mn0000034088,The Aquabats,0.24646760015048022,0.7476
mn0000034094,The Archies,-0.0012803016090508785,0.7007
mn0000034172,Superchunk,0.015213061308999201,0.9965
mn0000034249,Steve Earle,-0.010260624400529557,0.9995
mn0000034287,The 6ths,0.25893721557479593,0.7572
mn0000034299,Pauline Henry,0.24699908558536515,0.7447
mn0000034374,Somatic Responses,0.3970397265396584,0.8742
mn0000034382,Paul Young,0.25308003957754943,0.7522
mn0000034421,Smudge,0.25233540589285974,0.7534
mn0000034474,Sneakers,-4.183032013696988e-4,0.7511
mn0000034617,Andrew Hill,-0.009627617948866461,0.9417
mn0000034721,The Swan Silvertones,0.029979668719815188,0.6354
mn0000034730,Ken Nordine,0.006494345860054361,0.9689
mn0000034760,Kenneth Kiesler,0.2564593485483237,0.7515
mn0000034769,Ray Noble,0.2545397120774879,0.7525
mn0000034867,The Belmonts,-0.011338975881941046,0.7476
mn0000034899,Soul Coughing,-1.0580009672723426e-5,0.5026
mn0000034988,Swans,0.01794421871628522,0.9931
mn0000035021,Smokey Robinson & the Miracles,0.11208366487946637,1
mn0000035076,Soul II Soul,0.008490186485746308,0.9844
mn0000035093,The Advent,-0.008300442465925175,0.7523
mn0000035094,The A-Bones,0.002819334503911428,0.7466
mn0000035166,Snuff,0.005389186354066257,0.934
mn0000035212,"Angel Ramirez, Jr.",0.25039384542242044,0.751
mn0000035338,Peabo Bryson,-0.0030400196988784145,0.7738
mn0000035355,Angela Bassett,0.2518784868086961,0.7553
mn0000035360,Sweet Exorcist,0.2494803537731781,0.7459
mn0000035381,Modest Mussorgsky,0.4047227763887351,0.879
mn0000035464,Maria Muldaur,0.0010272229277822483,0.749
mn0000035471,Snuffy Jenkins,0.6967644003922099,0.9962
mn0000035546,Shrimp Boat,0.25195587948356485,0.7536
mn0000035587,Sick of It All,-0.02077426236082621,0.9953
mn0000035697,Peaches & Herb,0.2504598069645754,0.753
mn0000035719,Steve Harley,-3.2173353652127895e-4,0.7441
mn0000035720,Steve Harris,0.035067152794668884,0.9989
mn0000035773,Andy C.,0.7289495032270732,0.9986
mn0000035864,Shriekback,0.5684200499670109,0.9688
mn0000035876,Wilhelm Kempff,0.4952946427039625,0.9357
mn0000036031,Sonny Boy Williamson II,0.2608690330162064,1
mn0000036047,Smart E's,0.2502317129152396,0.7492
mn0000036058,Steve Bug,0.247675103168153,0.7479
mn0000036084,Peacocks,0.24943514711165965,0.749
mn0000036106,Steve Miller Band,0.49850112136757924,0.934
mn0000036197,Andrew Eldritch,0.004658787475940173,0.9395
mn0000036269,Smegma,0.0053987155744851115,0.8715
mn0000036310,Shonen Knife,-1.2228152061376225e-5,0.5045
mn0000036312,Shooter Jennings,-0.0034012579159714146,0.8702
mn0000036392,Son Bonds,0.14633728884143446,0.7518
mn0000036402,Sonny Bono,0.24031110793732316,0.7468
mn0000036460,Smart Went Crazy,0.012240229587381662,0.7445
mn0000036468,Smoking Popes,-7.532271977581418e-6,0.5005
mn0000036475,The Arrivals,-0.049613839443492694,0.7414
mn0000036521,The Smashing Pumpkins,0.003980619268060684,0.9401
mn0000036537,Steve Howe,0.6735006942998667,0.9933
mn0000036641,Paul Wall,0.007537373408136721,0.8798
mn0000036645,Steve Kuhn,-1.901058995430497e-5,0.5056
mn0000036667,Sightings,0.008037215491115749,0.751
mn0000036718,Silly Wizard,0.6221536830178096,0.9841
mn0000036816,Paulinho da Viola,0.25173550189228894,0.7529
mn0000036934,Sonny Clark,-3.0732432203573823e-4,0.5047
mn0000036975,The Babys,0.39702855216786886,0.8736
mn0000036987,Sonny Sharrock,0.0017963469749102535,0.6678
mn0000037026,The Bellamy Brothers,5.819536072606e-4,0.7516
mn0000037212,Andreas Vollenweider,0.08860972377510622,1
mn0000037251,Sonny Greer,0.5009500794132957,0.9372
mn0000037268,Smith & Mighty,0.24761946222506992,0.75
mn0000037288,Steve Reid,0.25564758526827613,0.7552
mn0000037368,The Barracudas,0.249632816446833,0.7488
mn0000037460,Sweet Water,0.40184230364612283,0.8724
mn0000037645,The Swingin' Medallions,0.002629472527304674,0.754
mn0000037658,Steve Reich,0.17119252586130113,1
mn0000037686,Shut Up & Dance,0.1251908077244973,0.7496
mn0000037704,The Barrett Sisters,-0.04998745251734384,0.7339
mn0000037730,Pearl Jam,0.006722996722787475,0.9977
mn0000037787,Sweetwater,0.24803632878984505,0.7461
mn0000037794,Silvio Rodríguez,0.23022536177315128,0.8531
mn0000037865,Andy Montañez,2.3263105890815585e-4,0.5021
mn0000037880,Steve Earle & the Dukes,0.1859745229699065,0.8759
mn0000037889,Takehisa Kosugi,-0.00493156562362298,0.7471
mn0000037931,The Alarm,0.0030056458061205283,0.8102
mn0000037940,Sonny Simmons,-0.0031132681768073892,0.8763
mn0000037973,The Accused,0.0031538674528280635,0.7504
mn0000037992,The Bad Seeds,0.2540829448134139,0.753
mn0000037993,Sonny Treadway,0.24667696075397483,0.7417
mn0000038004,Steve Gadd,0.016931600468377703,0.8727
mn0000038061,The Bats,0.004278449403485835,0.9954
mn0000038100,Pearl Bailey,0.036264053707429716,0.754
mn0000038291,Sneaky Pete Kleinow,0.49742216242050724,0.9359
mn0000038302,Social Distortion,-0.004740111135372899,0.906
mn0000038312,Louis Niedermeyer,0.25139646981087227,0.751
mn0000038321,Snow Patrol,-0.002393107934448634,0.9936
mn0000038343,The Abyssinian Baptist Choir,0.39864769216037144,0.8763
mn0000038389,The Banana Splits,0.0337524182432874,0.8111
mn0000038466,Andy Williams,-0.024102867145850984,0.9825
mn0000038469,Beastie Boys,0.013921003240161538,0.9947
mn0000038481,Andy Simpkins,-0.017627637922486443,0.7535
mn0000038490,The Band,-0.012293745294953883,0.9725
mn0000038579,Soft Cell,0.003232692680808973,0.7775
mn0000038663,Andrew Peterson,0.24913095066467889,0.7531
mn0000038672,Steve Hillage,-6.402888718709602e-7,0.5055
mn0000038746,Só Pra Contrariar,0.2512431912854047,0.7455
mn0000038805,Angie Stone,-0.003052218841794628,0.8535
mn0000038936,Simon & Garfunkel,-0.008301413387315115,0.9857
mn0000038977,The Associates,6.947294498520667e-4,0.6212
mn0000039013,Alkaline Trio,-0.0037903564877601117,0.8308
mn0000039088,Soulja Slim,0.24888337811676542,0.7457
mn0000039258,Paul Westerberg,-0.003561131032895884,0.9531
mn0000039296,The Blue Hearts,-0.0013313119267805474,0.7506
mn0000039304,Son of Bazerk,0.005201692360159435,0.6902
mn0000039342,The Bluetones,-5.416250471008755e-4,0.7518
mn0000039350,The Art Bears,0.19312683911307707,0.992
mn0000039390,Sylvain Sylvain,0.3986659115030686,0.8775
mn0000039406,Soilwork,-0.008449951006291633,0.9821
mn0000039417,The Atlantics,0.24747873899816186,0.7489
mn0000039466,Sil Austin,0.25725230652357567,0.7562
mn0000039637,Survivor,0.24815998864865732,0.7446
mn0000039654,Sonny Okosun,0.25249997171194427,0.7479
mn0000039656,Sonny Rollins,-0.08443551560133243,1
mn0000039661,Sonny Terry,0.06805194907955502,0.9549
mn0000039682,The Beautiful Mistake,0.2556509811405493,0.7583
mn0000039744,Susan Boyd,0.24456010313371562,0.7452
mn0000039828,Surface,0.24997156757115577,0.7508
mn0000039850,The Asteroid No. 4,5.891288270978739e-4,0.7511
mn0000039917,The Beatnuts,0.005397029458691998,0.8098
mn0000040115,Hans Knappertsbusch,0.24973740456686866,0.7526
mn0000040124,The Ataris,-1.4213056089376287e-5,0.5059
mn0000040137,Blind Willie Johnson,0.3918844212020939,1
mn0000040140,William Mathias,0.14423173571794556,0.7504
mn0000040155,Sophie Tucker,0.6998963028028884,0.9951
mn0000040225,Gladys Knight,0.01017497804368757,0.8274
mn0000040230,Songs: Ohia,7.145924005447425e-4,0.6831
mn0000040294,Swell,-9.744023319151059e-4,0.7543
mn0000040312,Steve Marriott,2.2016577775116878e-5,0.5037
mn0000040385,The Angelic Gospel Singers,0.24733294350517307,0.7446
mn0000040501,Steve Roach,-0.00976659566745188,0.9447
mn0000040555,The Marked Men,-1.1880318358202754e-5,0.5034
mn0000040695,Mary Martin,0.40161671140627425,0.8733
mn0000040725,Sort Sol,0.24964146771496804,0.7523
mn0000040743,Audioslave,8.531065522279755e-4,0.8105
mn0000040879,Angélique Kidjo,-3.758425353290882e-4,0.6763
mn0000040922,The Sound,0.010520158059179482,0.998
mn0000040969,Steve Wynn,-3.4767883861716054e-6,0.5024
mn0000041128,Swamp Rats,0.2520304722274079,0.7555
mn0000041283,Andrew W.K.,0.0028809395173223116,0.9695
mn0000041285,Pedro Fernández,0.40299386180046015,0.8801
mn0000041298,Steve Poindexter,0.502156863771184,0.9385
mn0000041356,Sol Hoopii,0.39557129240187455,0.8723
mn0000041398,Conlon Nancarrow,0.041269514560331316,0.8491
mn0000041420,Pebbles,0.016571205582369502,0.9358
mn0000041431,Angelo Badalamenti,0.8427665216237915,1
mn0000041523,Lost Sounds,-0.002572589549074083,0.8136
mn0000041637,Andrew Weatherall,0.623302272028714,0.9845
mn0000041652,Pedro Flores,0.25137995850945766,0.753
mn0000041702,Sy Oliver,0.5724296245828431,0.9692
mn0000041780,Soulful Strings,0.2446521869797044,0.7439
mn0000041799,Roger Norrington,0.5024815605727058,0.9409
mn0000041810,The Bluebells,0.2511405271786864,0.7495
mn0000041828,Sven-Åke Johansson,0.25272906015465,0.7536
mn0000041857,Souls of Mischief,-2.0721272789238728e-5,0.5001
mn0000041874,The Beach Boys,-0.021319327869432997,0.9754
mn0000041894,Sylvester Weaver,0.39569338948208976,0.8724
mn0000041899,The Blues Project,-0.0012069396089463438,0.8506
mn0000042085,Swayzak,0.2563432758523307,0.7542
mn0000042136,Simon LeBon,0.2481238671804684,0.7464
mn0000042139,Bert Lloyd,0.396705562958994,0.8753
mn0000042141,Bertolt Brecht,0.6705757501654751,0.9915
mn0000042211,Sweep the Leg Johnny,0.24941233956326309,0.7456
mn0000042234,Steven Halpern,0.0021687608058040763,0.8248
mn0000042334,Sweet Emma Barrett,0.2553099939711546,0.7531
mn0000042344,Steve Swallow,9.615222884437272e-5,0.5034
mn0000042466,Andy Kaulkin,0.24612425267632027,0.7455
mn0000042540,The Berzerker,0.0034127100108754696,0.7493
mn0000042579,The Bevis Frond,5.226647586758782e-4,0.6613
mn0000042589,The Beta Band,-6.738074400203013e-4,0.6938
mn0000042650,The Blood Brothers,0.004276432074512724,0.9373
mn0000042760,Big Sid Catlett,0.81570237772168,1
mn0000042798,Solas,0.06197027959272089,0.7427
mn0000042993,Sonny & Cher,-4.110259636308649e-4,0.747
mn0000043088,The Atomic Numbers,5.826694467658525e-4,0.7582
mn0000043097,Benny Thomasson,-0.08721767193810932,0.7456
mn0000043190,The Au Pairs,0.8250876516823742,1
mn0000043241,Susanna Hoffs,-4.612310239935459e-4,0.7526
mn0000043245,Silly Sisters,0.24810783462036265,0.7498
mn0000043312,Altamiro Carrilho,0.24989978646976643,0.7512
