,ni,nj,nk,disruption,name,confidence
mn0000764636,13.0,0.0,6.0,0.6842105263157895,The Clark Sisters,0.9893
mn0000227708,0.0,1.0,26.0,-0.037037037037037035,Walter Hawkins,0.5875
mn0000035338,2.0,4.0,657.0,-0.0030165912518853697,Peabo Bryson,0.6516
mn0000230626,1.0,0.0,783.0,0.0012755102040816326,Mark Heard,0.5893
mn0000771388,2.0,5.0,2016.0,-0.0014829461196243204,Black Rebel Motorcycle Club,0.7247
mn0000090169,2.0,0.0,325.0,0.0061162079510703364,King Floyd,0.6743
mn0000933172,8.0,10.0,656.0,-0.002967359050445104,Allen Toussaint,0.6302
mn0000814898,8.0,7.0,397.0,0.0024271844660194173,Lee Dorsey,0.5645
mn0000260206,33.0,75.0,2034.0,-0.0196078431372549,Van Halen,0.9999
mn0000601079,2.0,0.0,522.0,0.003816793893129771,Eros Ramazzotti,0.6687
mn0003085111,2.0,0.0,741.0,0.0026917900403768506,Lorde,0.666
mn0000663645,20.0,2.0,1496.0,0.011857707509881422,Bon Iver,0.997
mn0002290007,4.0,1.0,434.0,0.00683371298405467,Grimes,0.7265
mn0002435745,6.0,4.0,805.0,0.00245398773006135,James Blake,0.6489
mn0001035294,28.0,4.0,266.0,0.08053691275167785,Drake,0.9996
mn0002048033,1.0,0.0,165.0,0.006024096385542169,Sleigh Bells,0.5866
mn0000080391,1.0,0.0,469.0,0.002127659574468085,Bombshell Rocks,0.5938
mn0000335747,7.0,21.0,1396.0,-0.009831460674157303,Rancid,0.9809
mn0000471355,18.0,25.0,680.0,-0.009681881051175657,Operation Ivy,0.8095
mn0000937098,23.0,17.0,1453.0,0.004018754186202277,Stiff Little Fingers,0.7777
mn0000397880,40.0,72.0,2779.0,-0.011068834313386372,Nick Cave,0.9978
mn0000483270,4.0,9.0,1396.0,-0.0035486160397444995,Mitch Ryder,0.8082
mn0000489676,28.0,12.0,826.0,0.018475750577367205,The Pretty Things,0.9799
mn0000278575,2.0,3.0,1414.0,-0.0007047216349541931,Hoyt Axton,0.5806
mn0000573870,10.0,12.0,2867.0,-0.0006922810661128419,The Troggs,0.6187
mn0000923618,10.0,17.0,2506.0,-0.0027635215159889457,The Standells,0.8502
mn0002993710,0.0,11.0,826.0,-0.013142174432497013,Don Covay,0.9757
mn0000929776,21.0,0.0,21.0,0.5,Arvo Pärt,0.9994
mn0000186927,7.0,7.0,327.0,0.0,Harold Budd,0.4975
mn0000667669,118.0,12.0,881.0,0.10484668644906034,Daft Punk,1.0
mn0001747582,1.0,0.0,0.0,1.0,Karl-Birger Blomdahl,0.5829
mn0000530745,99.0,74.0,3280.0,0.007240081088908196,Bruce Springsteen,0.961
mn0000135196,4.0,2.0,436.0,0.004524886877828055,Disco Inferno,0.6574
mn0000406589,4.0,3.0,414.0,0.0023752969121140144,Medicine,0.5801
mn0000522041,10.0,10.0,294.0,0.0,Pauline Oliveros,0.5074
mn0000599278,1.0,1.0,198.0,0.0,Adorable,0.4977
mn0000764181,12.0,8.0,3274.0,0.0012143290831815423,The Church,0.7394
mn0000746731,37.0,25.0,4173.0,0.002833530106257379,Spiritualized,0.9082
mn0000290464,3.0,12.0,481.0,-0.018145161290322582,Roy Haynes,0.9419
mn0000558339,7.0,4.0,263.0,0.010948905109489052,Hank Jones,0.7025
mn0000133119,7.0,5.0,560.0,0.0034965034965034965,Thad Jones,0.6401
mn0000081796,6.0,13.0,92.0,-0.06306306306306306,Kenny Clarke,0.8719
mn0000894930,0.0,1.0,1017.0,-0.0009823182711198428,The Radio Dept.,0.5847
mn0000753868,25.0,15.0,2379.0,0.00413393964448119,Sigur Rós,0.9064
mn0000495388,0.0,1.0,488.0,-0.002044989775051125,Pia Fraus,0.5846
mn0000205180,20.0,11.0,647.0,0.01327433628318584,Dr. John,0.9007
mn0000815236,3.0,0.0,773.0,0.003865979381443299,Delbert McClinton,0.7386
mn0000517074,11.0,11.0,814.0,0.0,Brian McKnight,0.4945
mn0000832507,9.0,8.0,1544.0,0.0006406149903907751,Rocket from the Crypt,0.5683
mn0000960690,35.0,32.0,2599.0,0.0011252813203300824,X,0.6254
mn0000134729,34.0,32.0,3196.0,0.0006131207847946045,Faith No More,0.5911
mn0000364399,44.0,35.0,1553.0,0.0055147058823529415,Public Image Ltd.,0.8139
mn0000490952,25.0,23.0,1084.0,0.0017667844522968198,Anthrax,0.5983
mn0000766094,8.0,3.0,830.0,0.005945303210463734,Commodores,0.8183
mn0000081493,27.0,24.0,1792.0,0.0016277807921866521,Killing Joke,0.6358
mn0000371258,27.0,33.0,1069.0,-0.005314437555358724,Napalm Death,0.7438
mn0000633181,25.0,18.0,1204.0,0.0056134723336006415,Butthole Surfers,0.81
mn0000946137,4.0,7.0,1332.0,-0.0022338049143708115,Canned Heat,0.7067
mn0000038490,78.0,104.0,1931.0,-0.012304779933743492,The Band,0.9658
mn0000069060,3.0,2.0,1129.0,0.0008818342151675485,Babes in Toyland,0.5795
mn0000138980,0.0,1.0,1145.0,-0.0008726003490401396,Earl Brutus,0.5819
mn0000416245,20.0,65.0,2252.0,-0.019255455712451863,The Raspberries,1.0
mn0000022348,17.0,1.0,1974.0,0.008032128514056224,Patty Griffin,0.9962
mn0000013384,8.0,15.0,626.0,-0.01078582434514638,Tanya Tucker,0.8567
mn0000770839,1.0,0.0,88.0,0.011235955056179775,Hammock,0.5819
mn0000665945,15.0,11.0,1647.0,0.002390914524805738,Godspeed You! Black Emperor,0.7261
mn0000758999,37.0,27.0,1262.0,0.007541478129713424,Boards of Canada,0.8706
mn0000586389,5.0,7.0,145.0,-0.012738853503184714,The Watersons,0.6407
mn0000044833,2.0,1.0,367.0,0.002702702702702703,Andy Bey,0.5821
mn0000606283,6.0,5.0,507.0,0.0019305019305019305,Al Jarreau,0.5739
mn0000137494,34.0,31.0,485.0,0.005454545454545455,Fats Domino,0.6325
mn0000168784,8.0,3.0,385.0,0.012626262626262626,Eddie Jefferson,0.8175
mn0000106987,3.0,5.0,482.0,-0.004081632653061225,"Lambert, Hendricks & Ross",0.6462
mn0000213590,6.0,10.0,473.0,-0.0081799591002045,Joe Williams,0.7534
mn0000212612,6.0,13.0,480.0,-0.014028056112224449,Johnny Hartman,0.8795
mn0000422891,0.0,1.0,160.0,-0.006211180124223602,Nivea,0.5879
mn0000578999,29.0,29.0,727.0,0.0,Aaliyah,0.5012
mn0000164053,9.0,14.0,282.0,-0.01639344262295082,Faith Evans,0.7804
mn0000944172,4.0,0.0,170.0,0.022988505747126436,Camp Lo,0.7961
mn0000224257,65.0,41.0,425.0,0.04519774011299435,Jay-Z,0.9809
mn0000841475,8.0,6.0,415.0,0.004662004662004662,Pete Rock & C.L. Smooth,0.6387
mn0000852558,3.0,0.0,166.0,0.01775147928994083,Point of Grace,0.7462
mn0000044068,7.0,11.0,21.0,-0.10256410256410256,Steven Curtis Chapman,0.7402
mn0000100575,7.0,2.0,12.0,0.23809523809523808,Chris Tomlin,0.8315
mn0000886961,3.0,3.0,1174.0,0.0,Relient K,0.4999
mn0000466759,16.0,1.0,1750.0,0.008488964346349746,Michael W. Smith,0.9939
mn0000017387,5.0,0.0,669.0,0.00741839762611276,Sixpence None the Richer,0.8415
mn0000763611,0.0,6.0,3022.0,-0.0019815059445178335,The Godz,0.8866
mn0000113839,1.0,3.0,1574.0,-0.0012674271229404308,Crime,0.6652
mn0000552843,17.0,10.0,942.0,0.007223942208462332,Glenn Branca,0.8467
mn0000418794,9.0,5.0,1802.0,0.0022026431718061676,The Shaggs,0.7571
mn0000988386,18.0,47.0,991.0,-0.027462121212121212,Cecil Taylor,0.9991
mn0000239329,20.0,22.0,971.0,-0.0019743336623889436,John Zorn,0.5943
mn0000759643,3.0,6.0,753.0,-0.003937007874015748,Rhys Chatham,0.7099
mn0000521704,14.0,19.0,2701.0,-0.0018288222384784199,Yoko Ono,0.7628
mn0000948557,13.0,4.0,1225.0,0.007246376811594203,DNA,0.9357
mn0000848913,12.0,14.0,1994.0,-0.0009900990099009901,Richard Hell,0.6144
mn0000148124,1.0,2.0,1709.0,-0.0005841121495327102,Alternative TV,0.5849
mn0000763506,10.0,13.0,836.0,-0.0034924330616996507,Derek Bailey,0.6772
mn0000818432,2.0,6.0,1591.0,-0.0025015634771732333,Destroy All Monsters,0.7782
mn0000489999,27.0,14.0,1548.0,0.008181246066708621,The Raincoats,0.9539
mn0000793623,1.0,2.0,1020.0,-0.0009775171065493646,Arto Lindsay,0.5883
mn0000423305,22.0,30.0,1490.0,-0.005188067444876783,Mission of Burma,0.832
mn0000043489,33.0,25.0,1169.0,0.006519967400162999,The B-52s,0.8163
mn0000108826,48.0,18.0,356.0,0.07109004739336493,Jackie Wilson,0.9995
mn0000801573,5.0,0.0,367.0,0.013440860215053764,Doris Troy,0.8474
mn0000931202,8.0,22.0,693.0,-0.019363762102351315,Arthur Alexander,0.9786
mn0000242511,5.0,8.0,679.0,-0.004335260115606936,"Johnny ""Guitar"" Watson",0.7087
mn0000329468,14.0,5.0,162.0,0.049723756906077346,Jerry Butler,0.9292
mn0000128585,6.0,0.0,269.0,0.02181818181818182,Jackie Mittoo,0.884
mn0000543055,6.0,10.0,1805.0,-0.002196595277320154,Georgie Fame,0.7483
mn0000824599,48.0,24.0,94.0,0.14457831325301204,Little Walter,0.9931
mn0000064569,9.0,3.0,25.0,0.16216216216216217,"The ""5"" Royales",0.8619
mn0000789055,9.0,1.0,1397.0,0.005685856432125089,Explosions in the Sky,0.9297
mn0000855836,17.0,15.0,626.0,0.00303951367781155,The Promise Ring,0.6085
mn0000140689,14.0,27.0,1594.0,-0.007951070336391437,Dead Boys,0.954
mn0000108554,4.0,1.0,20.0,0.12,Cheo Feliciano,0.7283
mn0000296024,4.0,7.0,871.0,-0.003401360544217687,Rubén Blades,0.7027
mn0000685058,5.0,1.0,8.0,0.2857142857142857,Antonio Vivaldi,0.7827
mn0001440888,1.0,0.0,2.0,0.3333333333333333,Francesco Durante,0.5894
mn0002825814,1.0,0.0,618.0,0.0016155088852988692,Bastille,0.5867
mn0000597094,31.0,18.0,3107.0,0.004119138149556401,Morrissey,0.9397
mn0000461592,2.0,7.0,112.0,-0.04132231404958678,Reno & Smiley,0.831
mn0000924030,16.0,17.0,957.0,-0.00101010101010101,Anthony Braxton,0.5528
mn0000581713,3.0,3.0,766.0,0.0,Anthony Hamilton,0.5039
mn0000747984,15.0,13.0,24.0,0.038461538461538464,Paul Chambers,0.6146
mn0000239169,0.0,3.0,57.0,-0.05,Sam Jones,0.7475
mn0000275832,10.0,12.0,663.0,-0.00291970802919708,Ron Carter,0.6273
mn0000741325,4.0,2.0,250.0,0.0078125,Cedar Walton,0.6547
mn0000216294,3.0,1.0,392.0,0.005050505050505051,John Coltrane Quartet,0.6606
mn0000536754,8.0,9.0,326.0,-0.0029154518950437317,Burl Ives,0.5708
mn0000048331,25.0,6.0,50.0,0.2345679012345679,Blind Willie McTell,0.9973
mn0000094252,30.0,33.0,249.0,-0.009615384615384616,Bing Crosby,0.6329
mn0000264499,1.0,0.0,1703.0,0.0005868544600938967,Amos Lee,0.5895
mn0000590285,0.0,4.0,641.0,-0.006201550387596899,Billy Preston,0.8058
mn0000031685,49.0,53.0,2388.0,-0.001606425702811245,Paul Simon,0.6486
mn0000078044,10.0,37.0,3191.0,-0.008338480543545398,Bill Withers,0.9998
mn0000137474,23.0,30.0,1856.0,-0.003666841278156103,Laura Nyro,0.7893
mn0000163903,2.0,0.0,525.0,0.003795066413662239,G. Love,0.6688
mn0000961234,20.0,10.0,1463.0,0.006697923643670462,Dave Matthews Band,0.9275
mn0000175708,11.0,2.0,962.0,0.009230769230769232,Ry Cooder,0.942
mn0000949259,5.0,7.0,639.0,-0.0030721966205837174,"Harry Connick, Jr.",0.6377
mn0000814751,23.0,31.0,1154.0,-0.006622516556291391,John Prine,0.8294
mn0000346563,1.0,0.0,296.0,0.003367003367003367,Rosie Thomas,0.592
mn0000135391,2.0,1.0,766.0,0.0013003901170351106,Benny Golson,0.5843
mn0001634215,0.0,1.0,124.0,-0.008,"I, Ludicrous",0.5926
mn0000042589,6.0,8.0,2995.0,-0.0006646726487205051,The Beta Band,0.6431
mn0000664770,6.0,4.0,501.0,0.003913894324853229,Gorillaz,0.6479
mn0000095166,9.0,0.0,24.0,0.2727272727272727,Botch,0.9586
mn0000166558,21.0,6.0,1176.0,0.012468827930174564,Drive Like Jehu,0.9892
mn0000007869,1.0,1.0,166.0,0.0,Annea Lockwood,0.4941
mn0000643549,5.0,6.0,96.0,-0.009345794392523364,Cal Tjader,0.5682
mn0000827771,2.0,1.0,783.0,0.001272264631043257,Looper,0.5779
mn0000590441,26.0,7.0,1347.0,0.013768115942028985,Young Marble Giants,0.9963
mn0000481057,15.0,24.0,2937.0,-0.0030241935483870967,Orchestral Manoeuvres in the Dark,0.8861
mn0000507491,41.0,47.0,411.0,-0.012024048096192385,8Ball and MJG,0.726
mn0000314793,112.0,105.0,600.0,0.008567931456548347,N.W.A,0.6801
mn0000587540,6.0,10.0,68.0,-0.047619047619047616,Above the Law,0.7509
mn0000086065,52.0,31.0,470.0,0.0379746835443038,Ice Cube,0.9816
mn0001563871,0.0,1.0,397.0,-0.002512562814070352,Hearts and Flowers,0.5891
mn0000194703,20.0,48.0,2847.0,-0.00960548885077187,The Flying Burrito Brothers,0.9989
mn0000939567,10.0,64.0,2946.0,-0.017880794701986755,Buffalo Springfield,1.0
mn0000163229,30.0,35.0,2294.0,-0.00211954217888936,Electric Light Orchestra,0.7067
mn0000829643,12.0,6.0,194.0,0.02830188679245283,Hubert Sumlin,0.8423
mn0000584695,1.0,1.0,359.0,0.0,Willie Johnson,0.5014
mn0000166652,18.0,3.0,566.0,0.02555366269165247,Drexciya,0.9914
mn0000352155,8.0,0.0,992.0,0.008,Plaid,0.9376
mn0000069534,12.0,12.0,1450.0,0.0,Bon Jovi,0.5012
mn0000500992,21.0,39.0,3338.0,-0.00529723366686286,Mötley Crüe,0.9797
mn0000355616,0.0,7.0,1113.0,-0.00625,Poison,0.9167
mn0000193320,7.0,31.0,2792.0,-0.008480565371024734,Def Leppard,0.999
mn0000075825,23.0,11.0,174.0,0.057692307692307696,The Coasters,0.9514
mn0000496525,10.0,6.0,452.0,0.008547008547008548,Moondog,0.7485
mn0000026350,16.0,0.0,5.0,0.7619047619047619,Wolfgang Amadeus Mozart,0.9969
mn0001188987,12.0,5.0,15.0,0.21875,Henry Cowell,0.8783
mn0000075140,27.0,0.0,7.0,0.7941176470588235,Johann Sebastian Bach,1.0
mn0000238375,22.0,4.0,895.0,0.019543973941368076,Madlib,0.9965
mn0000428126,54.0,15.0,326.0,0.09873417721518987,J Dilla,1.0
mn0000330601,6.0,17.0,720.0,-0.014804845222072678,Pharoah Sanders,0.9557
mn0000006143,11.0,4.0,506.0,0.013435700575815739,Alice Coltrane,0.8856
mn0000853926,20.0,3.0,276.0,0.056856187290969896,Popol Vuh,0.9962
mn0000630882,9.0,4.0,136.0,0.03355704697986577,Brownie McGhee,0.8116
mn0000854925,45.0,44.0,165.0,0.003937007874015748,Karlheinz Stockhausen,0.5404
mn0000199185,6.0,0.0,40.0,0.13043478260869565,Vladimir Ussachevsky,0.8874
mn0000798326,14.0,28.0,611.0,-0.021439509954058193,Freddie Hubbard,0.9664
mn0000243527,17.0,11.0,605.0,0.009478672985781991,Weather Report,0.8076
mn0000267354,32.0,21.0,421.0,0.023206751054852322,Horace Silver,0.9041
mn0000548338,5.0,25.0,1069.0,-0.018198362147406732,Cannonball Adderley,0.9971
mn0000120489,0.0,2.0,333.0,-0.005970149253731343,Cormega,0.6649
mn0000095577,12.0,12.0,185.0,0.0,Kool G Rap & DJ Polo,0.4972
mn0000566430,19.0,16.0,477.0,0.005859375,Mobb Deep,0.6646
mn0000220595,8.0,1.0,59.0,0.10294117647058823,MC Shan,0.9101
mn0000039917,3.0,1.0,363.0,0.005449591280653951,The Beatnuts,0.6655
mn0000084433,0.0,1.0,149.0,-0.006666666666666667,Blaq Poet,0.5868
mn0000121234,12.0,0.0,1.0,0.9230769230769231,Large Professor,0.9833
mn0000050434,46.0,14.0,512.0,0.055944055944055944,Big Daddy Kane,0.9997
mn0000110847,17.0,20.0,355.0,-0.007653061224489796,Kool G Rap,0.6611
mn0000203711,1.0,1.0,718.0,0.0,Tuck & Patti,0.4998
mn0000201760,13.0,12.0,329.0,0.002824858757062147,George Benson,0.5628
mn0000738855,7.0,7.0,652.0,0.0,Grant Green,0.4961
mn0000294376,9.0,10.0,417.0,-0.0022935779816513763,"Sammy Davis, Jr.",0.5642
mn0000792583,3.0,8.0,208.0,-0.0228310502283105,Pat Martino,0.8254
mn0000185948,5.0,22.0,673.0,-0.024285714285714285,Carmen McRae,0.9943
mn0000223701,19.0,11.0,1053.0,0.007386888273314866,John McLaughlin,0.8735
mn0000068780,11.0,6.0,151.0,0.02976190476190476,Kenny Burrell,0.7997
mn0000772999,8.0,1.0,1513.0,0.0045992115637319315,Kim Thayil,0.9095
mn0000123076,4.0,4.0,1195.0,0.0,Layne Staley,0.4954
mn0000681171,1.0,0.0,69.0,0.014285714285714285,Highway 101,0.5855
mn0000206529,2.0,1.0,537.0,0.001851851851851852,Desert Rose Band,0.5889
mn0000505532,16.0,32.0,1507.0,-0.010289389067524116,Tim Hardin,0.9775
mn0000129761,9.0,16.0,2235.0,-0.003097345132743363,Jimmy Webb,0.8513
mn0000450991,1.0,0.0,279.0,0.0035714285714285713,The Weepies,0.5885
mn0000123915,3.0,0.0,1725.0,0.001736111111111111,Christine McVie,0.7374
mn0000383889,7.0,7.0,446.0,0.0,Matchbox Twenty,0.4987
mn0000153519,15.0,6.0,7.0,0.32142857142857145,Earl Scruggs,0.9224
mn0000157908,7.0,1.0,8.0,0.375,Don Reno,0.8698
mn0000021009,6.0,2.0,1569.0,0.0025364616360177552,Slash,0.7736
mn0000079468,0.0,2.0,968.0,-0.002061855670103093,Bailter Space,0.6781
mn0000575429,2.0,8.0,542.0,-0.010869565217391304,The Verlaines,0.86
mn0000220374,14.0,8.0,251.0,0.02197802197802198,Machito,0.8269
mn0000828166,7.0,2.0,59.0,0.07352941176470588,Mario Bauzá,0.8296
mn0000310383,13.0,5.0,50.0,0.11764705882352941,Pérez Prado,0.9034
mn0000942252,1.0,2.0,19.0,-0.045454545454545456,Compay Segundo,0.5847
mn0000048632,4.0,2.0,1546.0,0.001288659793814433,The Make-Up,0.651
mn0001012596,2.0,0.0,869.0,0.002296211251435132,Crystal Antlers,0.6692
mn0000381483,20.0,13.0,770.0,0.008717310087173101,The Nation of Ulysses,0.8332
mn0000158309,15.0,6.0,1386.0,0.006396588486140725,Pat Benatar,0.9247
mn0000492275,36.0,9.0,2058.0,0.012838801711840228,The Runaways,0.9995
mn0000137580,75.0,20.0,531.0,0.0878594249201278,The Cramps,1.0
mn0000091438,35.0,7.0,843.0,0.031638418079096044,The Gun Club,0.9999
mn0000129637,19.0,11.0,1018.0,0.007633587786259542,Crass,0.8732
mn0000582419,2.0,2.0,505.0,0.0,Subhumans,0.5095
mn0000110604,13.0,12.0,425.0,0.0022222222222222222,Chick Webb,0.5653
mn0000855267,1.0,0.0,753.0,0.001326259946949602,Run On,0.5867
mn0000243616,6.0,0.0,1422.0,0.004201680672268907,Lilys,0.8878
mn0000049017,0.0,6.0,929.0,-0.006417112299465241,The Swirlies,0.8851
mn0000756229,2.0,2.0,177.0,0.0,Phill Niblock,0.4946
mn0000687566,20.0,1.0,30.0,0.37254901960784315,Iannis Xenakis,0.9991
mn0000195866,7.0,2.0,413.0,0.011848341232227487,Eric's Trip,0.8276
mn0000171711,1.0,2.0,83.0,-0.011627906976744186,Carlinhos Brown,0.5896
mn0000215584,9.0,10.0,1931.0,-0.0005128205128205128,Jorge Ben,0.565
mn0000095613,4.0,2.0,2355.0,0.0008470986869970351,Chico Buarque,0.6585
mn0000652255,14.0,6.0,1980.0,0.004,Gilberto Gil,0.8982
mn0000497132,15.0,12.0,1566.0,0.0018832391713747645,Milton Nascimento,0.6896
mn0000573410,4.0,5.0,318.0,-0.0030581039755351682,Maria Bethânia,0.5769
mn0000189678,42.0,26.0,2356.0,0.006600660066006601,Galaxie 500,0.9584
mn0000922836,1.0,0.0,19.0,0.05,The Sugarman 3,0.5892
mn0000226908,1.0,0.0,66.0,0.014925373134328358,Big John Patton,0.5857
mn0000169124,1.0,5.0,800.0,-0.004962779156327543,Eddie Harris,0.7865
mn0000808198,4.0,3.0,314.0,0.003115264797507788,Lou Donaldson,0.58
mn0000827320,1.0,0.0,63.0,0.015625,Houston Person,0.5934
mn0000148004,3.0,0.0,983.0,0.0030425963488843813,Dirty Projectors,0.7282
mn0000976936,1.0,0.0,783.0,0.0012755102040816326,Viking Moses,0.5887
mn0000481915,4.0,0.0,191.0,0.020512820512820513,Mick Harvey,0.7978
mn0000016448,8.0,1.0,0.0,0.7777777777777778,Amália Rodrigues,0.9081
mn0000794145,27.0,2.0,21.0,0.5,Dock Boggs,1.0
mn0000528221,12.0,12.0,562.0,0.0,Dave Van Ronk,0.5001
mn0000044906,38.0,29.0,1457.0,0.005905511811023622,The Birthday Party,0.8338
mn0000132710,2.0,1.0,2203.0,0.00045330915684496827,Crime & the City Solution,0.5724
mn0000034988,39.0,20.0,1001.0,0.017924528301886792,Swans,0.9843
mn0000634377,15.0,5.0,491.0,0.019569471624266144,David Axelrod,0.9443
mn0000317865,6.0,9.0,574.0,-0.0050933786078098476,Jennifer Lopez,0.7002
mn0000812741,8.0,0.0,107.0,0.06956521739130435,John Petrucci,0.9419
mn0000401114,3.0,1.0,304.0,0.006493506493506494,Maze,0.6622
mn0000924630,2.0,0.0,37.0,0.05128205128205128,Theatre of Tragedy,0.6646
mn0000012809,7.0,12.0,1939.0,-0.002553626149131767,The Sisters of Mercy,0.7917
mn0000120060,8.0,10.0,1289.0,-0.001530221882172915,Christian Death,0.6354
mn0000477613,1.0,4.0,1423.0,-0.0021008403361344537,The Mission UK,0.7299
mn0000202235,10.0,3.0,822.0,0.008383233532934131,G.B.H.,0.897
mn0000504462,2.0,0.0,194.0,0.01020408163265306,108,0.6732
mn0000561105,9.0,18.0,610.0,-0.0141287284144427,Hatebreed,0.9102
mn0000790525,2.0,0.0,1824.0,0.001095290251916758,Tahiti 80,0.6734
mn0000420675,1.0,0.0,1386.0,0.0007209805335255948,Simian Mobile Disco,0.5925
mn0000093566,2.0,2.0,1272.0,0.0,Inspiral Carpets,0.5044
mn0000569914,8.0,11.0,2830.0,-0.001053001053001053,Moby Grape,0.6844
mn0000840102,13.0,26.0,2595.0,-0.004935459377372817,Jefferson Airplane,0.9547
mn0000135829,3.0,0.0,963.0,0.003105590062111801,Electric Flag,0.7388
mn0000007729,15.0,7.0,366.0,0.020618556701030927,The Trashmen,0.8975
mn0000491220,41.0,10.0,192.0,0.12757201646090535,The Ronettes,0.9999
mn0000814606,16.0,10.0,625.0,0.009216589861751152,Wanda Jackson,0.8192
mn0000207735,15.0,4.0,616.0,0.01732283464566929,Charlie Feathers,0.9656
mn0000366407,10.0,8.0,235.0,0.007905138339920948,Nancy Sinatra,0.6262
mn0000036310,5.0,5.0,1403.0,0.0,Shonen Knife,0.4975
mn0000033560,8.0,6.0,676.0,0.002898550724637681,Suzi Quatro,0.6362
mn0000418955,40.0,18.0,228.0,0.07692307692307693,The Shangri-Las,0.9941
mn0000240311,43.0,11.0,363.0,0.07673860911270983,Link Wray,1.0
mn0000893826,1.0,0.0,29.0,0.03333333333333333,The Rock-A-Teens,0.5855
mn0000141096,14.0,3.0,27.0,0.25,Eddie Lang,0.9656
mn0000073257,1.0,0.0,50.0,0.0196078431372549,Bobby Durham,0.5844
mn0000273628,2.0,3.0,285.0,-0.0034482758620689655,Louie Bellson,0.5725
mn0000539774,5.0,10.0,51.0,-0.07575757575757576,Buddy Rich,0.8015
mn0000121483,3.0,3.0,37.0,0.0,Cozy Cole,0.5026
mn0000134722,12.0,10.0,14.0,0.05555555555555555,Jo Jones,0.6175
mn0000289569,1.0,0.0,367.0,0.002717391304347826,Plexi,0.5951
mn0000081194,22.0,11.0,511.0,0.02022058823529412,"Bobby ""Blue"" Bland",0.9376
mn0000805298,16.0,14.0,427.0,0.00437636761487965,Charles Brown,0.6053
mn0000309328,11.0,4.0,154.0,0.04142011834319527,Percy Mayfield,0.8876
mn0000614455,1.0,8.0,2901.0,-0.0024054982817869417,The Brian Jonestown Massacre,0.9027
mn0000461998,6.0,0.0,0.0,1.0,Michael Stipe,0.8847
mn0000619637,1.0,0.0,382.0,0.0026109660574412533,Alemayehu Eshete,0.5873
mn0000402872,22.0,41.0,483.0,-0.0347985347985348,The Meters,0.9825
mn0000259561,6.0,9.0,2592.0,-0.0011507479861910242,Let's Active,0.6992
mn0000511151,1.0,1.0,2291.0,0.0,Mitch Easter,0.4966
mn0000827620,7.0,2.0,1025.0,0.004835589941972921,Loop,0.8212
mn0000080720,4.0,14.0,3414.0,-0.002913752913752914,The House of Love,0.9466
mn0000129308,18.0,14.0,1208.0,0.0032258064516129032,The Durutti Column,0.7067
mn0000110341,7.0,16.0,2298.0,-0.003877638948728996,The Creation,0.9182
mn0000787933,1.0,0.0,47.0,0.020833333333333332,James Keelaghan,0.5808
mn0000522377,20.0,18.0,3207.0,0.0006163328197226503,Sting,0.6105
mn0000170770,26.0,23.0,1049.0,0.00273224043715847,Erykah Badu,0.6427
mn0000241499,3.0,0.0,0.0,1.0,Lily Tomlin,0.7355
mn0000892771,5.0,15.0,846.0,-0.011547344110854504,The O'Jays,0.949
mn0000167735,6.0,4.0,128.0,0.014492753623188406,Frankie Lymon & the Teenagers,0.6405
mn0000495366,3.0,0.0,63.0,0.045454545454545456,The S.O.S. Band,0.7365
mn0000083013,30.0,9.0,1143.0,0.017766497461928935,The Jackson 5,0.9971
mn0000569685,52.0,20.0,291.0,0.0881542699724518,The Temptations,0.9997
mn0000116388,21.0,17.0,276.0,0.012738853503184714,Kurtis Blow,0.7028
mn0000179698,18.0,15.0,1197.0,0.0024390243902439024,Pat Metheny,0.6635
mn0000056405,0.0,1.0,158.0,-0.006289308176100629,Attila Zoller,0.5878
mn0000764702,51.0,51.0,604.0,0.0,Bill Evans,0.5058
mn0000738182,8.0,3.0,214.0,0.022222222222222223,Gary Burton,0.8179
mn0000286483,15.0,9.0,367.0,0.015345268542199489,Jim Hall,0.8209
mn0000789775,14.0,48.0,841.0,-0.03765227021040975,Clifford Brown,0.9999
mn0000768027,0.0,20.0,811.0,-0.024067388688327317,Kenny Dorham,0.9992
mn0000883694,0.0,1.0,387.0,-0.002577319587628866,Red Rodney,0.6001
mn0000792175,7.0,17.0,114.0,-0.07246376811594203,Fats Navarro,0.9396
